,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime
1928,m06,SSD,1600000,256,64,1,115,3,readers,2441400.50,12
1929,m06,SSD,1600000,256,64,1,115,4,re-readers,2419396.25,12
5904,m06,SSD,1600000,256,64,1,116,1,initial-writers,831194.56,12
5905,m06,SSD,1600000,256,64,1,116,2,rewriters,1561112.12,12
5906,m06,SSD,1600000,256,64,1,116,3,readers,2563818.50,12
5907,m06,SSD,1600000,256,64,1,116,4,re-readers,1924938.75,12
2184,m06,SSD,1600000,256,64,1,117,1,initial-writers,775373.62,12
2185,m06,SSD,1600000,256,64,1,117,2,rewriters,1312954.62,12
2186,m06,SSD,1600000,256,64,1,117,3,readers,2463808.50,12
2187,m06,SSD,1600000,256,64,1,117,4,re-readers,2435862.00,12
2812,m06,SSD,1600000,256,64,1,118,1,initial-writers,812329.56,12
2813,m06,SSD,1600000,256,64,1,118,2,rewriters,1718521.12,12
2814,m06,SSD,1600000,256,64,1,118,3,readers,2509882.00,12
2815,m06,SSD,1600000,256,64,1,118,4,re-readers,2170027.25,12
2694,m06,SSD,1600000,256,64,1,119,1,initial-writers,847597.88,12
2695,m06,SSD,1600000,256,64,1,119,2,rewriters,1683493.50,12
2696,m06,SSD,1600000,256,64,1,119,3,readers,2486632.00,12
2697,m06,SSD,1600000,256,64,1,119,4,re-readers,2441400.50,12
4574,m06,SSD,1600000,256,64,1,120,1,initial-writers,868157.25,12
4575,m06,SSD,1600000,256,64,1,120,2,rewriters,1572543.62,12
4576,m06,SSD,1600000,256,64,1,120,3,readers,1956506.25,12
4577,m06,SSD,1600000,256,64,1,120,4,re-readers,2486632.00,12
4418,m06,SSD,1600000,256,64,1,121,1,initial-writers,820398.19,12
4419,m06,SSD,1600000,256,64,1,121,2,rewriters,1254656.00,12
4420,m06,SSD,1600000,256,64,1,121,3,readers,2463808.50,12
4421,m06,SSD,1600000,256,64,1,121,4,re-readers,2463808.50,12
6754,m06,SSD,1600000,256,64,1,122,1,initial-writers,886067.69,12
6755,m06,SSD,1600000,256,64,1,122,2,rewriters,1325925.25,12
6756,m06,SSD,1600000,256,64,1,122,3,readers,2509882.00,12
6757,m06,SSD,1600000,256,64,1,122,4,re-readers,1938842.00,12
6160,m06,SSD,1600000,256,64,1,123,1,initial-writers,833776.31,12
6161,m06,SSD,1600000,256,64,1,123,2,rewriters,1247368.38,12
6162,m06,SSD,1600000,256,64,1,123,3,readers,1842366.62,12
6163,m06,SSD,1600000,256,64,1,123,4,re-readers,2509882.00,12
2252,m06,SSD,1600000,256,64,1,124,1,initial-writers,826078.75,12
2253,m06,SSD,1600000,256,64,1,124,2,rewriters,1347557.88,12
2254,m06,SSD,1600000,256,64,1,124,3,readers,2533571.00,12
2255,m06,SSD,1600000,256,64,1,124,4,re-readers,2486632.00,12
6700,m06,SSD,1600000,256,64,1,125,1,initial-writers,705107.56,12
6701,m06,SSD,1600000,256,64,1,125,2,rewriters,1729594.00,12
6702,m06,SSD,1600000,256,64,1,125,3,readers,2539563.25,12
6703,m06,SSD,1600000,256,64,1,125,4,re-readers,1924938.75,12
642,m06,SSD,1600000,256,64,1,126,1,initial-writers,805021.19,12
643,m06,SSD,1600000,256,64,1,126,2,rewriters,1248819.12,12
644,m06,SSD,1600000,256,64,1,126,3,readers,2480886.50,12
645,m06,SSD,1600000,256,64,1,126,4,re-readers,2486632.00,12
6210,m06,SSD,1600000,256,64,1,127,1,initial-writers,794889.94,12
6211,m06,SSD,1600000,256,64,1,127,2,rewriters,1561112.12,12
6212,m06,SSD,1600000,256,64,1,127,3,readers,1967260.12,12
6213,m06,SSD,1600000,256,64,1,127,4,re-readers,1924938.75,12
394,m06,SSD,1600000,256,64,1,128,1,initial-writers,817898.50,12
395,m06,SSD,1600000,256,64,1,128,2,rewriters,1704877.88,12
396,m06,SSD,1600000,256,64,1,128,3,readers,2165650.50,12
397,m06,SSD,1600000,256,64,1,128,4,re-readers,2441400.50,12
4232,m06,SSD,1600000,256,64,1,129,1,initial-writers,833776.31,12
4233,m06,SSD,1600000,256,64,1,129,2,rewriters,1549845.50,12
4234,m06,SSD,1600000,256,64,1,129,3,readers,2441400.50,12
4235,m06,SSD,1600000,256,64,1,129,4,re-readers,2371308.25,12
3738,m06,SSD,1600000,256,64,1,130,1,initial-writers,820398.19,12
3739,m06,SSD,1600000,256,64,1,130,2,rewriters,1673001.38,12
3740,m06,SSD,1600000,256,64,1,130,3,readers,1802167.62,12
3741,m06,SSD,1600000,256,64,1,130,4,re-readers,1956506.25,12
4578,m06,SSD,1600000,256,64,1,131,1,initial-writers,873809.31,12
4579,m06,SSD,1600000,256,64,1,131,2,rewriters,1437779.38,12
4580,m06,SSD,1600000,256,64,1,131,3,readers,2015259.50,12
4581,m06,SSD,1600000,256,64,1,131,4,re-readers,2187712.75,12
6044,m06,SSD,1600000,256,64,1,132,1,initial-writers,904732.62,12
6045,m06,SSD,1600000,256,64,1,132,2,rewriters,1696795.38,12
6046,m06,SSD,1600000,256,64,1,132,3,readers,2486632.00,12
6047,m06,SSD,1600000,256,64,1,132,4,re-readers,2000242.88,12
4840,m06,SSD,1600000,256,64,1,133,1,initial-writers,768712.38,12
4841,m06,SSD,1600000,256,64,1,133,2,rewriters,1696795.38,12
4842,m06,SSD,1600000,256,64,1,133,3,readers,2480886.50,12
4843,m06,SSD,1600000,256,64,1,133,4,re-readers,2458168.00,12
1262,m06,SSD,1600000,256,64,1,134,1,initial-writers,815414.06,12
1263,m06,SSD,1600000,256,64,1,134,2,rewriters,1561112.12,12
1264,m06,SSD,1600000,256,64,1,134,3,readers,1985448.38,12
1265,m06,SSD,1600000,256,64,1,134,4,re-readers,2463808.50,12
5732,m06,SSD,1600000,256,64,1,135,1,initial-writers,787312.94,12
5733,m06,SSD,1600000,256,64,1,135,2,rewriters,1552085.75,12
5734,m06,SSD,1600000,256,64,1,135,3,readers,2486632.00,12
5735,m06,SSD,1600000,256,64,1,135,4,re-readers,2350543.75,12
3604,m06,SSD,1600000,256,64,1,136,1,initial-writers,859127.00,12
3605,m06,SSD,1600000,256,64,1,136,2,rewriters,1683493.50,12
3606,m06,SSD,1600000,256,64,1,136,3,readers,2187712.75,12
3607,m06,SSD,1600000,256,64,1,136,4,re-readers,2441400.50,12
4776,m06,SSD,1600000,256,64,1,137,1,initial-writers,833776.31,12
4777,m06,SSD,1600000,256,64,1,137,2,rewriters,1707589.12,12
4778,m06,SSD,1600000,256,64,1,137,3,readers,1802167.62,12
4779,m06,SSD,1600000,256,64,1,137,4,re-readers,1952947.75,12
3274,m06,SSD,1600000,256,64,1,138,1,initial-writers,891956.12,12
3275,m06,SSD,1600000,256,64,1,138,2,rewriters,1400278.88,12
3276,m06,SSD,1600000,256,64,1,138,3,readers,2392442.50,12
3277,m06,SSD,1600000,256,64,1,138,4,re-readers,2441400.50,12
7432,m06,SSD,1600000,256,64,1,139,1,initial-writers,847597.88,12
7433,m06,SSD,1600000,256,64,1,139,2,rewriters,1694118.25,12
7434,m06,SSD,1600000,256,64,1,139,3,readers,2187712.75,12
7435,m06,SSD,1600000,256,64,1,139,4,re-readers,2458168.00,12
5934,m06,SSD,1600000,256,64,1,140,1,initial-writers,808050.31,12
5935,m06,SSD,1600000,256,64,1,140,2,rewriters,1729594.00,12
5936,m06,SSD,1600000,256,64,1,140,3,readers,2533571.00,12
5937,m06,SSD,1600000,256,64,1,140,4,re-readers,2458168.00,12
2624,m06,SSD,1600000,256,64,1,141,1,initial-writers,879535.44,12
2625,m06,SSD,1600000,256,64,1,141,2,rewriters,1718521.12,12
2626,m06,SSD,1600000,256,64,1,141,3,readers,2533571.00,12
2627,m06,SSD,1600000,256,64,1,141,4,re-readers,2486632.00,12
5788,m06,SSD,1600000,256,64,1,142,1,initial-writers,879535.44,12
5789,m06,SSD,1600000,256,64,1,142,2,rewriters,1729594.00,12
5790,m06,SSD,1600000,256,64,1,142,3,readers,2557711.50,12
5791,m06,SSD,1600000,256,64,1,142,4,re-readers,2509882.00,12
6096,m06,SSD,1600000,256,64,1,143,1,initial-writers,853662.75,12
6097,m06,SSD,1600000,256,64,1,143,2,rewriters,1588832.12,12
6098,m06,SSD,1600000,256,64,1,143,3,readers,2486632.00,12
6099,m06,SSD,1600000,256,64,1,143,4,re-readers,2480886.50,12
1970,m06,SSD,1600000,256,64,1,144,1,initial-writers,941213.62,12
1971,m06,SSD,1600000,256,64,1,144,2,rewriters,1729594.00,12
1972,m06,SSD,1600000,256,64,1,144,3,readers,2509882.00,12
1973,m06,SSD,1600000,256,64,1,144,4,re-readers,2392442.50,12
3390,m06,SSD,1600000,256,64,1,145,1,initial-writers,836374.12,12
3391,m06,SSD,1600000,256,64,1,145,2,rewriters,1704877.88,12
3392,m06,SSD,1600000,256,64,1,145,3,readers,2463808.50,12
3393,m06,SSD,1600000,256,64,1,145,4,re-readers,2419396.25,12
6312,m06,SSD,1600000,256,64,1,146,1,initial-writers,876663.00,12
6313,m06,SSD,1600000,256,64,1,146,2,rewriters,1696795.38,12
6314,m06,SSD,1600000,256,64,1,146,3,readers,2165650.50,12
6315,m06,SSD,1600000,256,64,1,146,4,re-readers,2435862.00,12
870,m06,SSD,1600000,256,64,1,147,1,initial-writers,885337.06,12
871,m06,SSD,1600000,256,64,1,147,2,rewriters,1704877.88,12
872,m06,SSD,1600000,256,64,1,147,3,readers,2486632.00,12
873,m06,SSD,1600000,256,64,1,147,4,re-readers,2148318.50,12
7144,m06,SSD,1600000,256,64,1,148,1,initial-writers,914752.62,12
7145,m06,SSD,1600000,256,64,1,148,2,rewriters,1543163.25,12
7146,m06,SSD,1600000,256,64,1,148,3,readers,2463808.50,12
7147,m06,SSD,1600000,256,64,1,148,4,re-readers,2463808.50,12
3244,m06,SSD,1600000,256,64,1,149,1,initial-writers,833776.31,12
3245,m06,SSD,1600000,256,64,1,149,2,rewriters,1755037.25,12
3246,m06,SSD,1600000,256,64,1,149,3,readers,2242542.00,12
3247,m06,SSD,1600000,256,64,1,149,4,re-readers,2509882.00,12
1306,m06,SSD,1600000,256,64,1,150,1,initial-writers,917880.50,12
1307,m06,SSD,1600000,256,64,1,150,2,rewriters,1704877.88,12
1308,m06,SSD,1600000,256,64,1,150,3,readers,2563818.50,12
1309,m06,SSD,1600000,256,64,1,150,4,re-readers,2458168.00,12
4822,m06,SSD,1600000,1024,4,32,1,1,initial-writers,4551087.36,12
4823,m06,SSD,1600000,1024,4,32,1,2,rewriters,5820818.84,12
4824,m06,SSD,1600000,1024,4,32,1,3,readers,8373909.88,12
4825,m06,SSD,1600000,1024,4,32,1,4,re-readers,11246457.12,12
6414,m06,SSD,1600000,1024,4,32,2,1,initial-writers,4569089.71,12
6415,m06,SSD,1600000,1024,4,32,2,2,rewriters,5906482.16,12
6416,m06,SSD,1600000,1024,4,32,2,3,readers,10746048.69,12
6417,m06,SSD,1600000,1024,4,32,2,4,re-readers,10499117.06,12
7818,m06,SSD,1600000,1024,4,32,3,1,initial-writers,4689612.29,12
7819,m06,SSD,1600000,1024,4,32,3,2,rewriters,6222215.92,12
7820,m06,SSD,1600000,1024,4,32,3,3,readers,10346606.59,12
7821,m06,SSD,1600000,1024,4,32,3,4,re-readers,11700129.25,12
1884,m06,SSD,1600000,1024,4,32,4,1,initial-writers,4418599.23,12
1885,m06,SSD,1600000,1024,4,32,4,2,rewriters,5863380.50,12
1886,m06,SSD,1600000,1024,4,32,4,3,readers,11182406.81,12
1887,m06,SSD,1600000,1024,4,32,4,4,re-readers,8887135.69,12
3374,m06,SSD,1600000,1024,4,32,5,1,initial-writers,4500914.70,12
3375,m06,SSD,1600000,1024,4,32,5,2,rewriters,5875459.25,12
3376,m06,SSD,1600000,1024,4,32,5,3,readers,9803247.38,12
3377,m06,SSD,1600000,1024,4,32,5,4,re-readers,10419893.25,12
8122,m06,SSD,1600000,1024,4,32,6,1,initial-writers,4577132.89,12
8123,m06,SSD,1600000,1024,4,32,6,2,rewriters,5784813.97,12
8124,m06,SSD,1600000,1024,4,32,6,3,readers,6806473.12,12
8125,m06,SSD,1600000,1024,4,32,6,4,re-readers,10575363.12,12
8308,m06,SSD,1600000,1024,4,32,7,1,initial-writers,4571678.53,12
8309,m06,SSD,1600000,1024,4,32,7,2,rewriters,5939372.53,12
8310,m06,SSD,1600000,1024,4,32,7,3,readers,10121043.19,12
8311,m06,SSD,1600000,1024,4,32,7,4,re-readers,11178793.91,12
5146,m06,SSD,1600000,1024,4,32,8,1,initial-writers,4489942.49,12
5147,m06,SSD,1600000,1024,4,32,8,2,rewriters,5829477.31,12
5148,m06,SSD,1600000,1024,4,32,8,3,readers,12224531.06,12
5149,m06,SSD,1600000,1024,4,32,8,4,re-readers,11445284.84,12
6932,m06,SSD,1600000,1024,4,32,9,1,initial-writers,4312275.75,12
6933,m06,SSD,1600000,1024,4,32,9,2,rewriters,6170039.75,12
6934,m06,SSD,1600000,1024,4,32,9,3,readers,7715098.22,12
6935,m06,SSD,1600000,1024,4,32,9,4,re-readers,11580593.06,12
102,m06,SSD,1600000,1024,4,32,10,1,initial-writers,4465308.74,12
103,m06,SSD,1600000,1024,4,32,10,2,rewriters,5758408.00,12
104,m06,SSD,1600000,1024,4,32,10,3,readers,11629383.62,12
105,m06,SSD,1600000,1024,4,32,10,4,re-readers,9133533.19,12
1672,m06,SSD,1600000,1024,4,32,11,1,initial-writers,4567938.41,12
1673,m06,SSD,1600000,1024,4,32,11,2,rewriters,5935589.09,12
1674,m06,SSD,1600000,1024,4,32,11,3,readers,10446504.19,12
1675,m06,SSD,1600000,1024,4,32,11,4,re-readers,7834382.94,12
7294,m06,SSD,1600000,1024,4,32,12,1,initial-writers,4632406.50,12
7295,m06,SSD,1600000,1024,4,32,12,2,rewriters,5910769.66,12
7296,m06,SSD,1600000,1024,4,32,12,3,readers,10120510.94,12
7297,m06,SSD,1600000,1024,4,32,12,4,re-readers,9660740.72,12
3600,m06,SSD,1600000,1024,4,32,13,1,initial-writers,4433313.58,12
3601,m06,SSD,1600000,1024,4,32,13,2,rewriters,5571698.56,12
3602,m06,SSD,1600000,1024,4,32,13,3,readers,8415057.28,12
3603,m06,SSD,1600000,1024,4,32,13,4,re-readers,11155032.52,12
74,m06,SSD,1600000,1024,4,32,14,1,initial-writers,4594015.96,12
75,m06,SSD,1600000,1024,4,32,14,2,rewriters,5814795.88,12
76,m06,SSD,1600000,1024,4,32,14,3,readers,7945960.09,12
77,m06,SSD,1600000,1024,4,32,14,4,re-readers,9113941.06,12
3378,m06,SSD,1600000,1024,4,32,15,1,initial-writers,4505152.44,12
3379,m06,SSD,1600000,1024,4,32,15,2,rewriters,5705048.62,12
3380,m06,SSD,1600000,1024,4,32,15,3,readers,10664008.81,12
3381,m06,SSD,1600000,1024,4,32,15,4,re-readers,11179241.88,12
3192,m06,SSD,1600000,1024,4,32,16,1,initial-writers,4410985.30,12
3193,m06,SSD,1600000,1024,4,32,16,2,rewriters,5543911.06,12
3194,m06,SSD,1600000,1024,4,32,16,3,readers,8045196.44,12
3195,m06,SSD,1600000,1024,4,32,16,4,re-readers,9263678.03,12
1656,m06,SSD,1600000,1024,4,32,17,1,initial-writers,4522123.54,12
1657,m06,SSD,1600000,1024,4,32,17,2,rewriters,6087347.44,12
1658,m06,SSD,1600000,1024,4,32,17,3,readers,9625358.09,12
1659,m06,SSD,1600000,1024,4,32,17,4,re-readers,9435727.41,12
606,m06,SSD,1600000,1024,4,32,18,1,initial-writers,4543376.00,12
607,m06,SSD,1600000,1024,4,32,18,2,rewriters,5958894.09,12
608,m06,SSD,1600000,1024,4,32,18,3,readers,9261150.78,12
609,m06,SSD,1600000,1024,4,32,18,4,re-readers,11167122.12,12
5510,m06,SSD,1600000,1024,4,32,19,1,initial-writers,4493855.97,12
5511,m06,SSD,1600000,1024,4,32,19,2,rewriters,6049929.47,12
5512,m06,SSD,1600000,1024,4,32,19,3,readers,8166417.41,12
5513,m06,SSD,1600000,1024,4,32,19,4,re-readers,10251325.13,12
3856,m06,SSD,1600000,1024,4,32,20,1,initial-writers,4257250.64,12
3857,m06,SSD,1600000,1024,4,32,20,2,rewriters,5938346.81,12
3858,m06,SSD,1600000,1024,4,32,20,3,readers,9256765.88,12
3859,m06,SSD,1600000,1024,4,32,20,4,re-readers,9309017.38,12
3542,m06,SSD,1600000,1024,4,32,21,1,initial-writers,4466295.66,12
3543,m06,SSD,1600000,1024,4,32,21,2,rewriters,6064067.19,12
3544,m06,SSD,1600000,1024,4,32,21,3,readers,9638235.44,12
3545,m06,SSD,1600000,1024,4,32,21,4,re-readers,9976930.41,12
6758,m06,SSD,1600000,1024,4,32,22,1,initial-writers,4518708.44,12
6759,m06,SSD,1600000,1024,4,32,22,2,rewriters,5669587.97,12
6760,m06,SSD,1600000,1024,4,32,22,3,readers,8083972.31,12
6761,m06,SSD,1600000,1024,4,32,22,4,re-readers,9232435.19,12
8580,m06,SSD,1600000,1024,4,32,23,1,initial-writers,4597918.62,12
8581,m06,SSD,1600000,1024,4,32,23,2,rewriters,6434931.81,12
8582,m06,SSD,1600000,1024,4,32,23,3,readers,7698382.44,12
8583,m06,SSD,1600000,1024,4,32,23,4,re-readers,8127139.81,12
4588,m06,SSD,1600000,1024,4,32,24,1,initial-writers,4446287.38,12
4589,m06,SSD,1600000,1024,4,32,24,2,rewriters,5860592.38,12
4590,m06,SSD,1600000,1024,4,32,24,3,readers,7201284.66,12
4591,m06,SSD,1600000,1024,4,32,24,4,re-readers,10666602.49,12
1218,m06,SSD,1600000,1024,4,32,25,1,initial-writers,4516023.38,12
1219,m06,SSD,1600000,1024,4,32,25,2,rewriters,6045175.38,12
1220,m06,SSD,1600000,1024,4,32,25,3,readers,9157149.94,12
1221,m06,SSD,1600000,1024,4,32,25,4,re-readers,7198638.59,12
3618,m06,SSD,1600000,1024,4,32,26,1,initial-writers,4499804.16,12
3619,m06,SSD,1600000,1024,4,32,26,2,rewriters,5887924.38,12
3620,m06,SSD,1600000,1024,4,32,26,3,readers,10059256.41,12
3621,m06,SSD,1600000,1024,4,32,26,4,re-readers,10505195.94,12
1778,m06,SSD,1600000,1024,4,32,27,1,initial-writers,4404022.16,12
1779,m06,SSD,1600000,1024,4,32,27,2,rewriters,6092901.59,12
1780,m06,SSD,1600000,1024,4,32,27,3,readers,8424488.69,12
1781,m06,SSD,1600000,1024,4,32,27,4,re-readers,10418733.09,12
1938,m06,SSD,1600000,1024,4,32,28,1,initial-writers,4470106.25,12
1939,m06,SSD,1600000,1024,4,32,28,2,rewriters,5932177.81,12
1940,m06,SSD,1600000,1024,4,32,28,3,readers,8516179.94,12
1941,m06,SSD,1600000,1024,4,32,28,4,re-readers,9223257.53,12
7814,m06,SSD,1600000,1024,4,32,29,1,initial-writers,4848031.10,12
7815,m06,SSD,1600000,1024,4,32,29,2,rewriters,6124634.83,12
7816,m06,SSD,1600000,1024,4,32,29,3,readers,8650490.41,12
7817,m06,SSD,1600000,1024,4,32,29,4,re-readers,11254164.72,12
7108,m06,SSD,1600000,1024,4,32,30,1,initial-writers,4433338.05,12
7109,m06,SSD,1600000,1024,4,32,30,2,rewriters,5936294.28,12
7110,m06,SSD,1600000,1024,4,32,30,3,readers,7397022.31,12
7111,m06,SSD,1600000,1024,4,32,30,4,re-readers,10597359.50,12
5846,m06,SSD,1600000,1024,4,32,31,1,initial-writers,4551178.00,12
5847,m06,SSD,1600000,1024,4,32,31,2,rewriters,5407411.31,12
5848,m06,SSD,1600000,1024,4,32,31,3,readers,8912232.16,12
5849,m06,SSD,1600000,1024,4,32,31,4,re-readers,8928626.12,12
784,m06,SSD,1600000,1024,4,32,32,1,initial-writers,4484709.25,12
785,m06,SSD,1600000,1024,4,32,32,2,rewriters,6014128.72,12
786,m06,SSD,1600000,1024,4,32,32,3,readers,8946539.91,12
787,m06,SSD,1600000,1024,4,32,32,4,re-readers,8698562.06,12
8040,m06,SSD,1600000,1024,4,32,33,1,initial-writers,4527924.94,12
8041,m06,SSD,1600000,1024,4,32,33,2,rewriters,5672101.50,12
8042,m06,SSD,1600000,1024,4,32,33,3,readers,7021139.62,12
8043,m06,SSD,1600000,1024,4,32,33,4,re-readers,11602723.62,12
7862,m06,SSD,1600000,1024,4,32,34,1,initial-writers,4710614.16,12
7863,m06,SSD,1600000,1024,4,32,34,2,rewriters,5585273.84,12
7864,m06,SSD,1600000,1024,4,32,34,3,readers,8952909.66,12
7865,m06,SSD,1600000,1024,4,32,34,4,re-readers,9339507.72,12
2408,m06,SSD,1600000,1024,4,32,35,1,initial-writers,4442232.62,12
2409,m06,SSD,1600000,1024,4,32,35,2,rewriters,5771622.44,12
2410,m06,SSD,1600000,1024,4,32,35,3,readers,9628427.19,12
2411,m06,SSD,1600000,1024,4,32,35,4,re-readers,9170728.41,12
1370,m06,SSD,1600000,1024,4,32,36,1,initial-writers,4451944.36,12
1371,m06,SSD,1600000,1024,4,32,36,2,rewriters,5789613.34,12
1372,m06,SSD,1600000,1024,4,32,36,3,readers,8140897.03,12
1373,m06,SSD,1600000,1024,4,32,36,4,re-readers,10402621.53,12
3092,m06,SSD,1600000,1024,4,32,37,1,initial-writers,4573410.59,12
3093,m06,SSD,1600000,1024,4,32,37,2,rewriters,6163934.78,12
3094,m06,SSD,1600000,1024,4,32,37,3,readers,9528876.91,12
3095,m06,SSD,1600000,1024,4,32,37,4,re-readers,8709494.34,12
790,m06,SSD,1600000,1024,4,32,38,1,initial-writers,4543653.61,12
791,m06,SSD,1600000,1024,4,32,38,2,rewriters,5949191.22,12
792,m06,SSD,1600000,1024,4,32,38,3,readers,8061592.91,12
793,m06,SSD,1600000,1024,4,32,38,4,re-readers,10934419.96,12
278,m06,SSD,1600000,1024,4,32,39,1,initial-writers,4368057.28,12
279,m06,SSD,1600000,1024,4,32,39,2,rewriters,5863458.31,12
280,m06,SSD,1600000,1024,4,32,39,3,readers,8405996.81,12
281,m06,SSD,1600000,1024,4,32,39,4,re-readers,8536960.61,12
2326,m06,SSD,1600000,1024,4,32,40,1,initial-writers,4658355.05,12
2327,m06,SSD,1600000,1024,4,32,40,2,rewriters,5894642.41,12
2328,m06,SSD,1600000,1024,4,32,40,3,readers,10196440.94,12
2329,m06,SSD,1600000,1024,4,32,40,4,re-readers,9978786.00,12
1762,m06,SSD,1600000,1024,4,32,41,1,initial-writers,4407547.69,12
1763,m06,SSD,1600000,1024,4,32,41,2,rewriters,5806018.38,12
1764,m06,SSD,1600000,1024,4,32,41,3,readers,7479519.66,12
1765,m06,SSD,1600000,1024,4,32,41,4,re-readers,10039166.93,12
6308,m06,SSD,1600000,1024,4,32,42,1,initial-writers,4477937.12,12
6309,m06,SSD,1600000,1024,4,32,42,2,rewriters,5920401.19,12
6310,m06,SSD,1600000,1024,4,32,42,3,readers,9610570.84,12
6311,m06,SSD,1600000,1024,4,32,42,4,re-readers,9895534.38,12
2438,m06,SSD,1600000,1024,4,32,43,1,initial-writers,4426959.56,12
2439,m06,SSD,1600000,1024,4,32,43,2,rewriters,6166470.34,12
2440,m06,SSD,1600000,1024,4,32,43,3,readers,9309803.09,12
2441,m06,SSD,1600000,1024,4,32,43,4,re-readers,9773548.03,12
3326,m06,SSD,1600000,1024,4,32,44,1,initial-writers,4485431.28,12
3327,m06,SSD,1600000,1024,4,32,44,2,rewriters,6009821.41,12
3328,m06,SSD,1600000,1024,4,32,44,3,readers,9138232.12,12
3329,m06,SSD,1600000,1024,4,32,44,4,re-readers,10320910.45,12
7260,m06,SSD,1600000,1024,4,32,45,1,initial-writers,4580253.83,12
7261,m06,SSD,1600000,1024,4,32,45,2,rewriters,5935059.38,12
7262,m06,SSD,1600000,1024,4,32,45,3,readers,7786363.56,12
7263,m06,SSD,1600000,1024,4,32,45,4,re-readers,12425904.31,12
1048,m06,SSD,1600000,1024,4,32,46,1,initial-writers,4392058.39,12
1049,m06,SSD,1600000,1024,4,32,46,2,rewriters,5997193.97,12
1050,m06,SSD,1600000,1024,4,32,46,3,readers,10874314.94,12
1051,m06,SSD,1600000,1024,4,32,46,4,re-readers,10755097.31,12
5124,m06,SSD,1600000,1024,4,32,47,1,initial-writers,4709333.77,12
5125,m06,SSD,1600000,1024,4,32,47,2,rewriters,5952410.72,12
5126,m06,SSD,1600000,1024,4,32,47,3,readers,10337954.25,12
5127,m06,SSD,1600000,1024,4,32,47,4,re-readers,9562999.51,12
5304,m06,SSD,1600000,1024,4,32,48,1,initial-writers,4500896.28,12
5305,m06,SSD,1600000,1024,4,32,48,2,rewriters,5938361.91,12
5306,m06,SSD,1600000,1024,4,32,48,3,readers,7986471.25,12
5307,m06,SSD,1600000,1024,4,32,48,4,re-readers,8681351.00,12
920,m06,SSD,1600000,1024,4,32,49,1,initial-writers,4510710.97,12
921,m06,SSD,1600000,1024,4,32,49,2,rewriters,5648115.62,12
922,m06,SSD,1600000,1024,4,32,49,3,readers,9157404.06,12
923,m06,SSD,1600000,1024,4,32,49,4,re-readers,10621491.81,12
5258,m06,SSD,1600000,1024,4,32,50,1,initial-writers,4607865.66,12
5259,m06,SSD,1600000,1024,4,32,50,2,rewriters,5869623.09,12
5260,m06,SSD,1600000,1024,4,32,50,3,readers,8288241.06,12
5261,m06,SSD,1600000,1024,4,32,50,4,re-readers,11509720.16,12
2058,m06,SSD,1600000,1024,4,32,51,1,initial-writers,4394303.66,12
2059,m06,SSD,1600000,1024,4,32,51,2,rewriters,5880853.88,12
2060,m06,SSD,1600000,1024,4,32,51,3,readers,7516652.34,12
2061,m06,SSD,1600000,1024,4,32,51,4,re-readers,10424774.88,12
8214,m06,SSD,1600000,1024,4,32,52,1,initial-writers,4512514.84,12
8215,m06,SSD,1600000,1024,4,32,52,2,rewriters,5727198.09,12
8216,m06,SSD,1600000,1024,4,32,52,3,readers,9225450.34,12
8217,m06,SSD,1600000,1024,4,32,52,4,re-readers,11175936.72,12
686,m06,SSD,1600000,1024,4,32,53,1,initial-writers,4316401.92,12
687,m06,SSD,1600000,1024,4,32,53,2,rewriters,6034108.39,12
688,m06,SSD,1600000,1024,4,32,53,3,readers,8469981.22,12
689,m06,SSD,1600000,1024,4,32,53,4,re-readers,11186892.56,12
5338,m06,SSD,1600000,1024,4,32,54,1,initial-writers,4614467.27,12
5339,m06,SSD,1600000,1024,4,32,54,2,rewriters,6368357.53,12
5340,m06,SSD,1600000,1024,4,32,54,3,readers,9390324.53,12
5341,m06,SSD,1600000,1024,4,32,54,4,re-readers,10904183.56,12
4684,m06,SSD,1600000,1024,4,32,55,1,initial-writers,4413563.30,12
4685,m06,SSD,1600000,1024,4,32,55,2,rewriters,6127657.66,12
4686,m06,SSD,1600000,1024,4,32,55,3,readers,8974878.56,12
